Wall time,Step,Value
1775142422.3431258,2592,4813.0
1775142597.4191673,2594,4457.0
1775142723.9485,2595,5156.0
1775143770.1768732,2606,2359.0
1775143829.1383295,2607,2354.0
1775143905.20285,2608,3024.0
1775144194.9800484,2611,3717.0
1775144737.4697223,2616,3874.0
1775144826.1619298,2617,3884.0
1775145326.4115236,2622,2847.0
1775145402.2620697,2623,3478.0
1775145522.315904,2624,4929.0
1775145627.4535508,2625,4379.0
1775146013.7359588,2629,3148.0
1775146293.612113,2632,4128.0
1775147969.078071,2647,4380.0
1775148176.3288882,2649,4818.0
1775148378.7177093,2651,3880.0
1775148782.2722723,2655,4350.0
1775148892.2412398,2656,4656.0
1775149181.3275163,2659,4191.0
1775149292.9579175,2660,4608.0
1775149547.0311563,2663,4246.0
1775150181.969455,2670,4036.0
1775150444.9620268,2673,3441.0
1775150876.6537597,2678,3329.0
1775151133.2542512,2680,5271.0
1775151316.2153475,2682,3133.0
1775151990.8602946,2690,5141.0
1775152054.0631452,2691,2949.0
1775152198.844346,2693,3209.0
1775152451.2328615,2695,5151.0
1775152667.7593825,2697,5511.0
1775152743.8177505,2698,3428.0
1775152850.3671958,2699,4661.0
1775153055.7474687,2701,3909.0
1775153163.6257908,2702,4390.0
1775153252.6386113,2703,3911.0
1775153547.1121342,2706,3123.0
1775153680.9148672,2707,5241.0
1775153748.4668672,2708,2848.0
1775154281.1373098,2713,4705.0
1775154428.4707325,2714,5914.0
1775154676.7496536,2716,5753.0
1775154830.0309074,2718,2990.0
1775154921.6561408,2719,4053.0
1775155203.6526632,2723,3854.0
1775155269.6154845,2724,2701.0
1775155647.4516625,2728,3997.0
1775155761.073295,2729,4881.0
1775155992.4946315,2731,3330.0
1775156493.241684,2733,3557.0
1775156621.878453,2734,4592.0
1775156859.1827374,2735,4539.0
1775161116.0235984,2742,3629.0
1775161202.7995276,2743,3859.0
1775161316.5590189,2744,4853.0
1775162604.6283894,2747,3450.0
1775162849.3769143,2749,4563.0
1775162945.963367,2750,3631.0
1775163427.0116625,2754,3949.0
1775165885.5060327,2757,3498.0
1775166144.4096386,2760,3139.0
1775166278.3063862,2762,2805.0
1775166456.358525,2764,3052.0
1775166676.642908,2766,4046.0
1775166766.2503145,2767,3258.0
1775166863.7006218,2768,3714.0
1775167425.7324696,2773,4451.0
1775167564.8811388,2774,3247.0
1775182743.6093543,2793,4235.0
1775182874.4312701,2794,5226.0
1775183942.1557107,2806,3250.0
1775184482.4209695,2811,4095.0
1775184853.798809,2815,4078.0
1775185032.7700033,2817,4380.0
1775185126.3076892,2818,4044.0
1775185211.4789455,2819,3458.0
1775185297.186657,2820,3621.0
1775185469.5520122,2822,3675.0
1775185629.935273,2824,3222.0
1775185711.2209988,2825,3454.0
1775186035.5248275,2828,4074.0
1775186576.9607124,2833,4549.0
1775187068.6559393,2838,3029.0
1775187227.9213367,2840,3899.0
1775187437.8390384,2842,3779.0
1775187557.1956167,2843,4551.0
1775187639.8405058,2844,3098.0
1775187981.6033976,2847,4353.0
1775188218.7489004,2849,4684.0
1775188516.994608,2852,3900.0
1775188922.9429438,2860,3172.0
1775188993.8360503,2861,2731.0
1775189087.1661468,2862,3761.0
1775189187.495168,2863,4005.0
1775189390.9385045,2865,4185.0
1775189872.7452905,2870,3787.0
1775190090.3839636,2872,4137.0
1775190358.9181197,2874,4629.0
1775190588.9630077,2876,4013.0
1775191057.29106,2880,5707.0
1775191460.2270591,2884,3847.0
1775191518.3612378,2885,2512.0
1775192337.3318691,2892,4952.0
1775192467.7657225,2893,5215.0
1775192708.7655776,2895,3935.0
1775192818.6035535,2896,4615.0
1775193186.0761592,2899,5011.0
1775193402.1418693,2901,4034.0
1775193480.9289548,2902,3625.0
1775193563.9444187,2903,3803.0
1775193788.2943113,2905,4757.0
1775193927.7445445,2906,5253.0
1775194385.2511172,2911,3415.0
1775194845.0588815,2915,3806.0
1775194932.5518138,2916,3479.0
1775196275.4847608,2930,2696.0
1775196588.1189718,2933,2440.0
1775196842.1393516,2936,2859.0
1775197066.3407419,2939,2957.0
1775197434.1005077,2943,4040.0
1775197567.9206882,2944,4697.0
1775197830.4385302,2946,5248.0
1775197953.588832,2947,4701.0
1775198064.6561663,2948,4433.0
1775198694.6451328,2954,2996.0
1775199273.2346184,2959,5065.0
1775199405.5323682,2960,5146.0
1775218704.671833,2963,4867.0
1775218916.7113159,2965,4392.0
1775219035.172212,2966,4666.0
1775219429.401455,2972,1803.0
1775219628.8939428,2975,2839.0
1775219745.2880142,2977,1994.0
1775219795.664031,2978,2022.0
1775219936.0261233,2980,2587.0
1775220002.785827,2981,2764.0
1775220184.5382123,2983,3774.0
1775220494.225895,2986,4113.0
1775220748.1024265,2989,3480.0
1775221628.0130157,2997,4723.0
1775221729.410557,2998,4175.0
1775221952.7949357,3000,4466.0
